Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),REHEAT COIL ZONE 1:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 2:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 3:Heating Coil Heating Energy [J](TimeStep),DETAILED COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),LITTLE CHILLER:Chiller Electricity Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),LITTLE CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),LITTLE CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Electricity Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),BIG CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Energy [J](TimeStep),BIG TOWER2:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER2:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Energy [J](TimeStep) 
 01/21  07:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99138259819367,19.99717265261109,20.00723344585557,0.0,0.0,0.0,18497.498672355494,0.0,0.0,3575065.754235088,3167363.282138881,4911097.0290925479,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  07:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.002132946391556,20.007786498536047,19.993413674514995,0.0,0.0,0.0,17697.515353794097,0.0,0.0,3399091.2051328539,2985420.3073253829,4720932.588012583,0.0,0.0,0.0,6.670000000000003,6.670000000000003,0.0,0.0,10.000000000000004,10.000000000000004,0.0,0.0,0.0,6.670000000000003,6.670000000000003,0.0,0.0,10.000000000000004,10.000000000000004,0.0,10.000000000000004,10.000000000000004,0.0,0.0,0.0,0.0,10.000000000000004,10.000000000000004,0.0,0.0,0.0,0.0 
 01/21  07:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.012619814681125,20.006205715164758,20.005731519746325,0.0,0.0,0.0,17662.288785238583,0.0,0.0,3362212.097970735,2927624.968712058,4659779.362615234,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  08:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.00808538891285,20.00250073959297,20.00434714448246,0.0,0.0,0.0,17452.453688851725,0.0,0.0,3324270.3227420558,2887755.715009744,4595890.274235073,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  08:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.012554730205335,19.999659721246066,19.99200008125351,0.0,0.0,0.0,10233.429696024547,0.0,0.0,1987331.3725440826,2168421.5630285504,3214330.1737127646,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  08:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99715002457182,19.998165206369863,20.003890299056253,0.0,0.0,0.0,11262.29329402684,0.0,0.0,1928358.1563333243,2127460.6505998659,3173551.9138855214,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  08:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99428317400951,20.005966745066926,19.99846826667684,0.0,0.0,0.0,11385.29158197088,0.0,0.0,1898252.695748382,2099724.164326636,3110722.920670384,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  08:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99675353248265,19.994310536383027,19.991907317180659,0.0,0.0,0.0,11307.90806286858,0.0,0.0,1867673.3919515745,2057400.984360473,3067903.5908322895,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  08:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.991867413144477,20.00455738604657,20.00665849853514,0.0,0.0,0.0,11260.019081585806,0.0,0.0,1836826.3873964477,2043367.138700019,3046551.182921841,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  09:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.003437972682656,19.99209195796524,20.009848664936503,0.0,0.0,0.0,11082.901649050136,0.0,0.0,1820848.6590726227,1999662.7768134236,3002030.7900899669,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  09:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.000799273218168,19.99747807195019,19.99777911548732,0.0,0.0,0.0,10931.794529982486,0.0,0.0,1789018.6454377692,1984951.954144717,2957047.646421782,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  09:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.003448919816518,19.994646340985715,20.000616253793948,0.0,0.0,0.0,10845.82440765793,0.0,0.0,1773152.4960893882,1955611.3077236328,2934614.4487861527,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  09:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99309031263366,20.001411065335835,19.991531518910106,0.0,0.0,0.0,10675.238393552469,0.0,0.0,1740640.59580587,1940665.0604923617,2888427.82681141,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  09:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.991215639602609,19.993689733916456,19.990087532289598,0.0,0.0,0.0,10582.674140906098,0.0,0.0,1724462.0835499352,1911827.5334802126,2865437.923274218,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  09:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.995323573160375,19.99640032321257,19.995411698539834,0.0,0.0,0.0,10503.492330048428,0.0,0.0,1708077.4709936896,1898392.7289922846,2842094.3762342215,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  10:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.000630201924279,19.99050344309894,20.001626058289334,0.0,0.0,0.0,10392.070168192326,0.0,0.0,1691248.1068361055,1870662.0257889117,2818004.0720832447,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  10:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.003879100541,19.993766907607989,20.005286403474874,0.0,0.0,0.0,10305.174084742444,0.0,0.0,1674361.936171342,1856638.7602397514,2793801.6451854074,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  10:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.005727312060619,20.002946351703714,20.007051686053054,0.0,0.0,0.0,10215.41375583412,0.0,0.0,1657312.1288998826,1842469.7647095863,2769310.8819174298,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  10:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.006822578872087,19.992219212883698,20.00772982148696,0.0,0.0,0.0,10097.677552894169,0.0,0.0,1640115.2630286667,1813907.7716792764,2744557.9992298178,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  10:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.004738642668774,20.006789779198387,20.005615563995169,0.0,0.0,0.0,10033.979315792561,0.0,0.0,1623038.0150054512,1814048.7419100658,2719982.4389854746,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  10:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.00238700406159,20.000358337138015,20.002592092494937,0.0,0.0,0.0,9913.36535900239,0.0,0.0,1605629.476751242,1785103.9700274543,2694839.376592948,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  11:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.997549774023058,19.993504530423846,19.997222086254028,0.0,0.0,0.0,9821.290177398385,0.0,0.0,1588332.921668705,1770699.2096733784,2669860.815493073,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  11:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.990126799305466,19.991946765010899,20.001427292577778,0.0,0.0,0.0,9763.33391359937,0.0,0.0,1570966.881205406,1756257.201592879,2657537.4179896719,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  11:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.004222093928818,19.991810328938678,19.998921164106944,0.0,0.0,0.0,9690.965307830884,0.0,0.0,1571050.6014700433,1741520.704861531,2632031.63843681,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  11:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.007619494161117,19.991774203967016,20.00336512342209,0.0,0.0,0.0,9626.763338204968,0.0,0.0,1553159.9162285582,1726417.2031637647,2618880.461653672,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  11:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.000506081482287,19.99063043704935,20.000271513914176,0.0,0.0,0.0,9519.563657958422,0.0,0.0,1535180.2086355563,1711252.658645367,2592702.5746500988,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  11:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.989745109278929,19.996442530790593,20.001134602566645,0.0,0.0,0.0,9468.159935002437,0.0,0.0,1517316.0063924138,1703870.9974578976,2579876.889599928,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  12:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.001305956683745,20.00561730679054,20.006348744447306,0.0,0.0,0.0,9440.864176256217,0.0,0.0,1517410.3971583546,1696370.776489397,2566852.5867175206,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  12:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.999549292970426,20.011029633507709,20.003931955988095,0.0,0.0,0.0,9748.705619924684,0.0,0.0,1553031.749820787,1741269.476749186,2618672.6330579069,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  12:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.008262754896469,20.00651601477317,20.00359822013204,0.0,0.0,0.0,9649.564707968686,0.0,0.0,1553044.80931242,1726332.671024931,2605711.304241284,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  12:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.004777835181689,19.999221820567987,20.00704176705625,0.0,0.0,0.0,9551.515853494066,0.0,0.0,1535095.0260354432,1711195.7636724909,2592565.754636039,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  12:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.002293914692968,19.991427245750037,19.997386226800985,0.0,0.0,0.0,9446.073720985458,0.0,0.0,1526182.6754053066,1696099.5386257149,2566414.569107886,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  12:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.001644761571176,20.001886672233259,20.003910674720939,0.0,0.0,0.0,9454.969359053659,0.0,0.0,1517403.77958171,1696391.4649419436,2566845.070881447,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  13:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99371802322793,20.003044002553506,19.999564231879327,0.0,0.0,0.0,9333.500319053299,0.0,0.0,1499038.7602846006,1680872.9451785279,2539976.5606007964,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  13:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.00315111766554,20.00591413216958,20.002521816527808,0.0,0.0,0.0,8928.332107208564,0.0,0.0,1443736.9417073914,1618503.9861803817,2458874.0689396646,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  13:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.00063359856888,20.002479879414449,19.994739852195566,0.0,0.0,0.0,8861.029349696633,0.0,0.0,1424766.604924839,1602354.9379507108,2430888.3262785847,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  13:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.00713487640621,20.002088790447219,20.001935680516618,0.0,0.0,0.0,8895.601016745779,0.0,0.0,1424950.7392883485,1594537.7955269572,2431198.9993232267,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  13:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.001283174152318,20.006999923492818,19.995242729689779,0.0,0.0,0.0,8795.094118391524,0.0,0.0,1405840.0073003506,1586308.3838867732,2402949.6034811094,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  13:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.007267757086546,19.99949522116765,20.00110284854526,0.0,0.0,0.0,8794.340273669894,0.0,0.0,1405968.7355193194,1570228.24191465,2403167.329819714,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  14:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.000018082521796,20.008111595969049,19.99201616224279,0.0,0.0,0.0,8699.08338274804,0.0,0.0,1386789.251228316,1570168.6091821569,2374774.1292622035,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  14:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.004645052638794,20.00357193801053,19.9963936243863,0.0,0.0,0.0,8693.94816019628,0.0,0.0,1386927.9335234266,1553961.1952950876,2375009.0081367355,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  14:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99629286599719,20.000492746185946,19.99977345685423,0.0,0.0,0.0,8620.27275072053,0.0,0.0,1367590.082169326,1545671.9502983469,2360658.9555505535,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  14:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.000480757085794,20.000669567614005,19.996375907879558,0.0,0.0,0.0,8582.02034465134,0.0,0.0,1367696.9180095935,1537526.147620572,2346501.434230605,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  14:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.990774542140895,20.001619741592827,20.005053079847437,0.0,0.0,0.0,8550.869087489167,0.0,0.0,1348247.1476726849,1529229.5210842845,2346509.9268165149,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  14:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99488269057703,20.001701740829316,19.99348379900543,0.0,0.0,0.0,8466.18676726478,0.0,0.0,1348266.5838026338,1520913.7038247213,2317627.764659634,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  15:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.007311690354535,20.000337910133799,19.994960374027895,0.0,0.0,0.0,8473.099138568456,0.0,0.0,1348372.5337357086,1512658.257164109,2317807.8646211398,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  15:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99794205377464,20.000488240054176,19.996918594016788,0.0,0.0,0.0,8396.234161283957,0.0,0.0,1328606.322454051,1504090.1177964577,2302991.8357876457,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  15:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.999418120404845,19.999154650132945,19.991869721003075,0.0,0.0,0.0,8355.989649989686,0.0,0.0,1328709.3138641893,1495758.9425160879,2288509.8174849485,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  15:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.999056232671348,19.99669213224162,19.99814719472827,0.0,0.0,0.0,8340.491380640902,0.0,0.0,1318900.9760629908,1487353.174192643,2288629.962786421,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  15:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.995105255718717,20.00616774395752,19.99843790196926,0.0,0.0,0.0,8292.394222944615,0.0,0.0,1308945.5771878495,1487322.9292727679,2273833.306618176,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  15:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.002469705539228,19.99813730081991,19.991952987711814,0.0,0.0,0.0,8234.53606608794,0.0,0.0,1308917.8599320406,1470203.5590705334,2258963.7233013955,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
